Claimant ZIP,Employer ZIP,Case,Filed,Status,Employer,Amount Demanded,Amount Resolved,Closed,Industry
60632,60632,16-A00311,2016-04-21,Dismissed,Chicago Service Solution Group Inc.,,,2016-06-14,
60634,60510,16-A00312,2016-04-25,Dismissed,Eastway Trans,,,2016-06-14,
60544,60440,16-A00313,2016-04-26,Dismissed,Precision Endodontics,,,2016-06-14,
61944,61944,16-A00314,2016-04-27,Dismissed,Paris Arza Chamber of Commerce,,,2016-06-14,
61614,61605,16-A00315,2016-04-27,Dismissed,Cranes and Equipment,,,2016-06-14,
60446,60120,16-A00316,2016-04-29,Dismissed,Butera Market,,,2016-06-14,
61704,60008,16-A00317,2016-05-23,Dismissed,Mental Health and Deafness Resources,,,2016-06-14,
60618,60618-1226,16-A00318,2016-03-28,Dismissed,Margaret Manor North,,,2016-06-14,
60640,60558,16-A00319,2016-03-29,Dismissed,"Dr. Vladmir Fedin, DDS",,,2016-06-14,
60623,60623,16-A00320,2016-03-08,Dismissed,Mario Avitia,,,2016-06-17,
62844,62844,16-A00321,2016-03-14,Dismissed,Davinia's Kountry Kitchen,,,2016-06-17,
60619,60642,16-A00322,2016-04-21,Dismissed,Elite Staffing Global Inc,0,,2016-10-27,Cleaning Services - Home & Office
61115,61111,16-A00323,2016-02-23,Dismissed,Rockford Detective & Security Agency,,,2016-06-21,
60632,60644,16-A00324,2016-05-04,Dismissed,Barajas Pallet Inc.,,,2016-06-20,
60407,60481,16-A00325,2016-06-16,Closed,5 Star Property Preservation,,,2016-06-20,
,60637,16-A00326,2016-06-20,Closed,Regeneration Schools-Washington Park,,,2016-06-20,
60921,60936,16-A00327,2016-06-20,Closed,Gibson Area Hospital & Health Services,,,,
61006,61068,16-A00328,2016-06-20,Closed,AMERICOLD,,,,
39307,60101,16-A00329,2016-05-11,Dismissed,Syncreon Technology (USA) LLC,,,2016-06-20,
18103,60007,16-A00330,2016-05-24,Dismissed,Vlad and Brother Corporation,,,2016-06-20,
62702,62656,16-A00331,2016-05-04,Dismissed,Bottrell Farms,,,2016-07-05,Transportation
60543,23230,16-A00333,2016-05-09,Dismissed,Estes Freight Lines,,,2017-02-28,Transportation
60422,60411,16-A00334,2016-05-05,Dismissed,Community Consolidated SD 168,,,2017-03-22,Education
53121,60020,16-A00336,2016-05-05,Fully Paid,Farmers Insurance Group/ Scott Sims Agency,568,,2016-08-23,Insurance
60804,60654,16-A00337,2016-06-20,Dismissed,Subway,,,2016-07-11,
60632,48034,16-A00338,2016-06-20,Dismissed,Zenith Facility Services Inc.,,,2016-10-24,
60073,600073,16-A00341,2016-06-20,Fully Paid,Richard's Chicken & Ribs,2904.88,,2017-01-05,Restaurant
46143,54307,16-A00343,2016-06-20,Dismissed,Howard Immel Inc,,,2016-07-11,
60016,60035,16-A00346,2016-05-16,Dismissed,Carol Friedman,,,,
60620,60611,16-A00347,2016-04-04,Dismissed,Howell's and Hood,,,2016-09-13,
63130,37067-5095,16-A00348,2016-05-29,Dismissed,SA PLLC d/b/a Comprehesive Pain Specialists,,,2017-03-28,Health Care
61467,61401,16-A00349,2016-05-26,Dismissed,Caring Senior Services,,,2016-10-13,Health Care
61611,61611,16-A00350,2016-05-27,Dismissed,The Back Store Inc. ,,,,Retail & Wholesale
60653,60657,16-A00352,2016-05-12,Dismissed,KC's Academy LLC,0,,2016-09-29,Education
61953,61822,16-A00355,2016-06-13,Dismissed,El Patio Mexican Restaurant,,,2016-08-11,
60445,60612,16-A00356,2016-06-30,Dismissed,Rush University Medical Center,,,2016-11-01,Health Care
60505,60545,16-A00358,2016-06-30,Dismissed,Operation Drive NFP Inc. ,,,2017-01-03,Non-Profit
60641,60601,16-A00360,2016-05-19,Fully Paid,Seville Staffing LLC,258,258,2016-09-13,
29730,60564,16-A00361,2016-06-30,Dismissed,Northland Refrigerated Services Inc,,,2017-01-20,Transportation
60402,60803,16-A00362,2016-06-30,Fully Paid,Morrison Security Corporation,,,2017-02-10,Security Company
62901,62901,16-A00366,2016-06-30,Closed,Southern Illinois Health Memorial Hospital of Carbondale,,,,
60609,60640,16-A00367,2016-07-01,Closed,Mosiac of Beacon (formerly known as Brightview Care Center),,,,
60803,60628,16-A00368,2016-07-08,Dismissed,S & B Food & Liquors,,,,
60126,60624,16-A00369,2016-07-08,Dismissed,Marcell's Paper and Metal,,,2016-07-08,
60077,60077,16-A00370,2016-07-07,Dismissed,EJ's Pizzeria,,,2017-04-04,
60505,60106,16-A00373,2016-06-13,Dismissed,NPS Express Inc.,,,2017-01-13,Transportation
62956,62986,16-A00374,2016-06-17,Dismissed,Americas Best Value Inn,,,2017-03-30,Lodging/Hospitality
60060,60048,16-A00377,2016-06-13,Dismissed,4 Paws Animal Hospital,,,2016-09-01,
60402,60804,16-A00382,2016-06-22,Fully Paid,"Minute Men of Illinois, Inc.",,,2016-10-31,Day and Temporary Labor/Staffing
60505,60515,16-A00385,2016-06-06,Dismissed,Integrity Painting and Decorating,,,2016-08-19,
60632,60632,16-A00386,2016-07-14,Closed,Six Corners Same Day Surgery,,,,
,62263,16-A00387,2016-07-14,Closed,INNERTECH,,,,
61603,62821,16-A00388,2016-07-14,Closed,Martin & Bayley Inc. d/b/a Hucks,,,,
60656,60706,16-A00389,2016-07-15,Closed,Dunkin Donuts,,,,
60608,60640,16-A00391,2016-07-15,Closed,JJ Peppers,,,,
,60090,16-A00392,2016-07-14,Dismissed,Ramah Day Camp,,,2016-08-01,
62526,62526,16-A00393,2016-07-18,Closed,Lincoln Manor Inc.,,,,
60652,60614,16-A00396,2016-07-20,Dismissed,Stone Simplicity Inc,,,2017-01-12,Construction/Landscaping
60632,60632,16-A00399,2016-06-22,Dismissed,Pedro Heredia,,,2016-08-31,
63130,620002,16-A00400,2016-06-22,Dismissed,ASA PLLC d/b/a Comprehensive Pain Specialists,,,2016-08-01,
60139,60515,16-A00404,2016-06-29,Dismissed,Ohare Truck Services Inc.,,,2017-01-20,Transportation
97703,60172,16-A00405,2016-06-13,Dismissed,Chambers Lawn & Power Products Inc.,,,2017-03-06,Retail & Wholesale
60619,60619,16-A00407,2016-05-10,Dismissed,Turkey Burger Grill LLC,,,2017-02-10,Fast Food
60610,60656,16-A00408,2016-08-01,Dismissed,Airserv Corporation,,,,
,60714,16-A00409,2016-08-03,Dismissed,"Berrymoon, LLC",,,2016-08-08,
60062,60070,16-A00410,2015-11-06,Dismissed,Kay Accessories Inc.,,,2016-08-31,
61607,63132,16-A00411,2016-06-10,Dismissed,1st Choice Courier and Distribution,,,2017-01-09,Transportation
60030,60053,16-A00413,2016-07-05,Dismissed,Cozy Korean Restaurant,,,,Fast Food
60656,600062,16-A00415,2016-07-01,Dismissed,Toji Engineering LTD,,,2016-10-27,Construction/Landscaping
60632,60616,16-A00418,2016-07-26,Dismissed,Yoon's Pride Cleaner,,,2016-10-11,Laundry Services
60435,60435,16-A00419,2016-08-10,Closed,Mickey Oil Co.,,,,
60804,60623,16-A00420,2016-08-08,Closed,Taqueria Los Comales,,,,
60585,60559-1301,16-A00421,2016-08-08,Closed,Pet Supplies Plus,,,,
60104,60130,16-A00422,2016-07-28,Dismissed,Proviso Township High School,,,2016-10-24,Education
61744,61354,16-A00423,2016-07-21,Dismissed,World Finance Corporation of Illinois,,,2017-02-28,Financial Services
60634,60639,16-A00424,2016-07-18,Dismissed,McDonalds,0,,2016-11-03,Fast Food
60106,60601,16-A00425,2016-07-22,Dismissed,London House Rooftop Bar/CT Corporation System,,,2016-11-28,Restaurant
60118,60089,16-A00427,2016-07-18,Fully Paid,United Air Control,1419.28,1419.28,2017-02-23,Service
60634,60019,16-A00437,2016-07-15,Dismissed,Elegance in Meats,,,2016-09-14,
60629,60609,16-A00439,2016-07-12,Dismissed,Wreck and Roll South,,,2017-03-14,Service
60097,60051,16-A00440,2016-07-11,Fully Paid,On Line Compressor Inc,10882.5,,2017-01-20,Service
61061,61061,16-A00442,2016-07-11,Fully Paid,"Breakers Saloon & Eatery, Inc.",49.5,,2017-03-07,Restaurant
60644,60613,16-A00443,2016-07-08,Dismissed,Holsten Management,,,2016-10-27,
62656,61727,16-A00444,2016-07-11,Dismissed,Liberty Village of Clinton,,,2016-09-28,Health Care
60614,60614,16-A00445,2016-07-19,Dismissed,Bedside Manor Ltd,0,,2017-01-06,Retail & Wholesale
60087,60087,16-A00447,2016-07-12,Dismissed,JLA & Sons Construction,,,2016-09-29,
38857,62471,16-A00448,2016-07-28,Fully Paid,Old Capitol Monument Wokrs/Shrine Mausoleum Vault Co627 AS,4048.12,,2017-02-24,Retail & Wholesale
60402,60804,16-A00449,2016-07-07,Closed,Minutemen of Illinois Inc.,,,2016-09-09,
60612,60612,16-A00450,2016-08-01,Dismissed,Smothers?,,,,
60161,61061,16-A00451,2016-08-15,Closed,Ten Pennies Internet Cafe,,,,
46217,60544,16-A00452,2016-08-22,Closed,Heritage Woods of Plainfield,,,,
60169,95828,16-A00453,2016-08-15,Closed,MHP International ,,,,
60651,60160,16-A00454,2016-08-26,Closed,Fresenius Kabi- Caring for Life,,,,
60610,60656,16-A00455,2016-08-25,Closed,Airserv ,,,,
,60477,16-A00456,2016-09-04,Dismissed,Palermos Pizzeria,,,2016-09-13,Restaurant
60540,60143,16-A00457,2016-09-12,Closed,Eaglewood Resort and Spa,,,,
62052,62035,16-A00458,2016-09-01,Closed,Regal Beagle Inc,,,,
60644,60612,16-A00459,2016-08-18,Dismissed,Safek Foundation,,,,
60634,60657,16-A00460,2016-07-12,Dismissed,"Tolgano, Inc. d/b/a Bar Rista Cafe",,,,
60610,60656,16-A00462,2016-08-01,Dismissed,Air Serv Corp,0,,2017-01-17,
60640-1961,60077,16-A00463,2016-09-19,Closed,Mayer Kaplan Jewish Community Center,,,,
60014,60124,16-A00465,2016-08-22,Dismissed,B-N-S Construction LLC,,,2016-10-13,Construction/Landscaping
46217,60544,16-A00466,2016-08-22,Dismissed,Heritage Woods of Plainfield,,,2017-04-04,Health Care
60148,60185,16-A00471,2016-08-26,Dismissed,Thermal Tech Systems,,,2017-03-22,
60462,60451,16-A00472,2016-08-26,Dismissed,G Cooper Oil Company Inc,,,2016-09-29,Transportation
60445,60445,16-A00473,2016-08-26,Dismissed,Fix Fast Ltd,,,2016-11-08,Service
60175,60120,16-A00476,2016-09-20,Dismissed,Elgin Police Department,,,2016-10-27,Government
60634,60090,16-A00478,2016-09-12,Dismissed,Expo Trans LLC,,,2016-10-13,Transportation
60628,60628,16-A00479,2016-08-01,Dismissed,Southtown Dental,,,,
61065,60140,16-A00480,2016-08-23,Dismissed,Modular Logistic sLLC,,,2016-12-01,
60462,60623,16-A00481,2016-08-05,Dismissed,Supermercado Cuauhtemoc,,,2016-12-15,
60804,60160,16-A00482,2016-07-06,Dismissed,Arellanos Roofing Associates,0,,2017-02-17,Construction/Landscaping
46368,33408,16-A00483,2016-08-15,Dismissed,National Tire :& Battery,,,2017-01-26,Retail & Wholesale
62521,62524,16-A00485,2016-08-03,Dismissed,Macon Resources Inc,,,2017-03-28,Non-Profit
60637,60192,16-A00487,2016-08-12,Dismissed,AT&T,,,2016-10-27,Telecommunications
60097,60030,16-A00489,2016-08-09,Fully Paid,R. E. Allen,78.75,,2017-02-24,Service
60623,60559,16-A00490,2016-08-02,Fully Paid,Capital Building Corp,0,,2017-02-24,Cleaning Services - Home & Office
60622,60160,16-A00492,2016-05-13,Dismissed,Innova Auto Body Supply,,,2017-02-08,
61109,61073,16-A00493,2016-06-27,Dismissed,Rockford Engineered Solutions,,,2016-11-09,Manufacturing
60639,60641,16-A00497,2016-08-10,Dismissed,Mt Lawncare Services Inc.,,,2016-11-04,
61705,60604,16-A00498,2016-08-01,Dismissed,Garda CL Great Lakes Inc,0,,2017-01-19,
60660,60657,16-A00499,2016-08-11,Dismissed,Urban Outsitters Inc,,,2017-03-24,
60804,60642,16-A00500,2016-08-10,Dismissed,Evil Olive,,,2017-01-26,Restaurant
60090,60634,16-A00501,2016-08-04,Dismissed,Draft Bar,,,2016-12-15,
69973,60050,16-A00502,2016-08-01,Dismissed,Medcor Inc,,,2017-02-22,Financial Services
60012,60014,16-A00503,2016-08-01,Dismissed,Ace Heating and Cooling,,,2016-12-13,Energy
61109,61108,16-A00506,2016-08-19,Dismissed,Vision Financial Corp,,,2016-10-04,Financial Services
49022,60123,16-A00510,2016-08-18,Dismissed,On Track Trans,,,2016-10-13,Transportation
60085,60026,16-A00511,2016-08-16,Dismissed,Fertility Centers of Illinois,,,2016-12-13,Health Care
60612,60610,16-A00512,2016-09-07,Dismissed,Universal Security Corp. / dba: Universal Security Inc.,,,2017-02-09,Security Company
60625,60018,16-A00513,2016-09-07,Dismissed,Prospect Airport Services Inc.,,,2016-11-16,Service
60659,60646,16-A00514,2016-09-07,Dismissed,Scrub Inc,0,,2016-11-30,Cleaning Services - Home & Office
62465,62881,16-A00515,2016-09-19,Dismissed,Henkels & McCoy,,,2016-11-17,Energy
61301,60174,16-A00516,2016-09-10,Fully Paid,Lone Star Cardinal Motorcycle VII/Starved Rock Harley Davidson,28.35,,2017-03-23,Automotive
61353,60550,16-A00517,2016-09-08,Dismissed,"Prairie Crossing Living & Rehabilitation Center, LLC",,,2017-03-02,Health Care
60645,60603,16-A00518,2016-09-07,Dismissed,"DeLoach Law Office, PC",,,2016-12-23,Legal
60630,60636,16-A00522,2016-09-07,Dismissed,El Rey USA Meats & Seafood,,,2016-10-26,Grocery
60642,60612,16-A00523,2016-09-20,Dismissed,The Apparel Agency,0,,2017-03-10,Apparel & Accessories
60632,60609,16-A00525,2016-09-06,Dismissed,Barajas Pallets Inc,0,,2017-03-29,Manufacturing
60107,60047,16-A00527,2016-09-19,Dismissed,ATTS Logistics,,,2017-02-22,Transportation
60634,60126,16-A00530,2016-08-31,Dismissed,ECO Clean Maintenance Inc,0,,2017-03-03,Cleaning Services - Home & Office
60505,60185,16-A00531,2016-08-29,Closed,Marcy Lab,,,2016-10-31,
62305,62301,16-A00532,2016-09-08,Closed,Dairy Queen,,,2016-10-31,
60156,60629,16-A00533,2016-09-23,Closed,Preferred Open MRI,,,2016-10-31,
60619,60406,16-A00534,2016-10-04,Closed,GUARDIAN SECURITY SERVICES,,,2016-10-31,
60076,60614,16-A00535,2016-10-07,Dismissed,FITNESS FACTORY OUTLET,,,2016-10-31,
60448,60018,16-A00536,2016-10-11,Closed,Crown Cars & Limousines,,,2016-10-31,
60626,60712,16-A00537,2016-10-14,Closed,Starbucks Coffee Company,,,2016-10-31,
61350,61373,16-A00538,2016-10-24,Closed,Namco USA-Grand Bear Resort Location,,,2016-10-31,
60426,60601,16-A00539,2016-10-31,Closed,Scoobeez/Amazon,,,2016-11-01,
60403,60554,16-A00540,2016-10-31,Closed,Sodexo,,,2016-11-01,
60018,60106,16-A00547,2016-10-17,Dismissed,Amerifreight Systems LLC,,,2017-03-31,
60657,60657,16-A00548,2016-05-16,Dismissed,Bakin' & Eggs,,,2016-12-07,Fast Food
91362,60155,16-A00550,2016-09-26,Dismissed,Belden Tools Inc,,,2016-11-10,Service
60804,60623,16-A00552,2016-09-19,Dismissed,Bread & Cake Distribution Inc/La Baguette Bakery,,,2016-12-07,
62703,62721,16-A00555,2016-05-24,Dismissed,C-Rhodes Maintenance,,,2017-01-23,Construction/Landscaping
60091,60601,16-A00556,2016-09-15,Dismissed,Chicago Infrastructure Trust,,,2017-03-16,
53222,30354,16-A00558,2016-09-22,Dismissed,FBV Impax Shipping Solutions,,,2016-12-13,Transportation
60473,60608,16-A00559,2016-09-24,Dismissed,Empire Casting Chicago,0,,2016-12-13,
60115,60531,16-A00561,2016-09-11,Dismissed,Future Pork LLC,,,2017-01-06,Agriculture
60827,60634,16-A00565,2016-10-02,Dismissed,JSN Trucking,,,2016-12-07,Transportation
60629,60534,16-A00572,2016-09-02,Dismissed,R&R Laundry Services,,,2016-12-20,
62896,62848,16-A00578,2016-09-20,Dismissed,West Frankfort Family Care,,,2017-01-23,Health Care
60423,78216,16-A00583,2016-11-17,Dismissed,Inspired eLearning LLC,,,2016-11-23,Technology
62704,62704,16-A00584,2016-09-23,Dismissed,Nancy's Pizza,,,2017-03-14,Restaurant
60660,60657,16-A00586,2016-11-03,Dismissed,Cram Fashion,,,2017-04-03,
61111,61108,16-A00588,2016-09-22,Dismissed,Sports Page LTD dba Dusty Boots Saloon & Eatery,,,,
61102,61101,16-A00590,2015-10-02,Dismissed,Home Savers of America / dba: Taking Care of our Seniors,,,2016-11-28,Health Care
60031,60030,16-A00595,2016-11-07,Dismissed,United States Postal Service,,,2016-11-18,
60656,60169,16-A00596,2016-11-15,Closed,Saint Alexius Hospital,,,2016-11-18,
60629,60629,16-A00597,2016-11-15,Closed,Taqueria El Pastor,,,,
61401,61401,16-A00598,2016-11-17,Closed,Galesburg Broadcasting Company,,,2016-11-18,
60191,60188,16-A00599,2016-11-17,Closed,Grunt Style,,,2016-11-18,
60076,60056,16-A00601,2016-11-09,Dismissed,Otabek Transport Inc,,,2016-12-23,
53142,60031,16-A00606,2016-10-31,Dismissed,Avalon Restaurant Katsou Inc,,,2017-03-31,Restaurant
60152,60098,16-A00607,2016-10-30,Dismissed,American Packaging Machinery Inc,,,2016-12-23,Manufacturing
60803,60439,16-A00609,2016-10-19,Dismissed,K-Five Construction Corp,,,2017-01-03,Construction/Landscaping
60191,60007,16-A00615,2016-10-25,Dismissed,Suburban Towing & Recovery Inc,,,2017-03-24,
60007,60102,16-A00616,2016-08-09,Dismissed,Sweet Homes Decorating Inc,,,2017-02-22,Construction/Landscaping
63448,62301,16-A00619,2016-11-14,Dismissed,Columbus Home Association/Knight of Columbus,,,2017-03-14,Non-Profit
53142,60048,16-A00624,2016-01-22,Dismissed,Superior Trevco dba Bruce Auiler Inc,,,2017-01-30,Construction/Landscaping
60637,30009,16-A00625,2016-10-07,Dismissed,Scan Start,,,2017-01-31,Health Care
60963,61858,16-A00627,2016-11-17,Dismissed,Luv God Transport Corp,,,2017-01-23,Transportation
60637,60612,16-A00629,2016-11-30,Dismissed,Cook County Juvenile Temporary Detention Center,,,2017-01-19,Government
60115,60178,16-A00636,2016-12-05,Dismissed,First Beginnings,,,2017-01-03,
62088,62085,16-A00637,2016-12-16,Dismissed,Stur,,,2017-01-23,Restaurant
60611,60532,16-A00639,2016-12-09,Dismissed,Kone Inc,,,,
62704,62618,16-A00640,2016-11-21,Closed,JBS,,,2016-12-21,
60010,60607,16-A00641,2016-11-28,Closed,Blue Plate Catering,,,2016-12-21,
60586,60601,16-A00642,2016-11-30,Closed,Chicagoland Smile Group,,,2016-12-21,
60191,60188,16-A00643,2016-12-08,Closed,Grunt Style,,,2016-12-21,
34953,60103,16-A00644,2016-12-14,Dismissed,Diamond Freight Inc.,,,2016-12-21,
,60804,16-A00645,2016-12-19,Dismissed,Alden Town Manor,,,2016-12-21,
62052,62040,16-A00646,2016-12-20,Dismissed,Prairie Farms Dairy,,,2016-12-21,
61821,61802,16-A00647,2016-12-21,Closed,Cunningham Children's Home,,,2016-12-21,
60193,60118,16-A00649,2016-12-19,Dismissed,Premium Express,,,2017-01-19,Transportation
60629,60629,16-A00651,2016-11-15,Dismissed,Taqueria El Pastor,,,2017-02-28,Restaurant
60030,60030,16-A00654,2016-12-14,Dismissed,Rock Chevrolet,,,2017-01-18,Automotive
60618,60090,16-A00655,2016-11-11,Dismissed,ANG Transportation,,,2017-03-31,Transportation
60586,60601,16-A00657,2016-12-15,Dismissed,Chicagoland Smile Group,,,2017-03-09,Health Care
61354,61348,16-A00662,2016-12-13,Dismissed,Al Cherpeske,,,2017-01-03,Construction/Landscaping
60656,60160,16-A00665,2016-11-16,Dismissed,St Alexius Hospital,,,,
60185,60172,16-A00666,2016-10-06,Dismissed,Peter and Jacuelyn Manetakis,,,,
60085,60051,16-A00667,2016-07-27,Dismissed,Swifty,,,,
60002,54935,16-A00668,2016-09-23,Dismissed,Ahern Fir,,,,
60169,60169,16-A00669,2016-07-20,Dismissed,Brush,,,,
61081,61081,16-A00670,2016-07-05,Dismissed,Cook's Automotive,,,,
61523,61554,16-A00672,2016-08-24,Dismissed,Jim Ryan,,,,
60942,60960,16-A00673,2016-08-26,Dismissed,Maul Farms,,,,
60115,60115,16-A00674,2016-08-07,Dismissed,Farmboy Services,,,,
61201,61201,17-A00001,2016-11-28,Dismissed,Rock Island Economic Growth Corporation,,,2017-02-23,Government
60634,60191,17-A00002,2016-12-28,Dismissed,MnAlan Trucking Corp,,,2017-01-11,Transportation
07036,60155,17-A00011,2016-12-27,Dismissed,Real Trucking Inc,,,2017-01-11,Transportation
60131,60603,17-A00017,2017-01-04,Closed,Casting House,,,,
60118,60030,17-A00020,2017-01-03,Dismissed,AJH Services Inc,,,2017-01-30,Transportation
60451,60435,17-A00027,2017-01-05,Dismissed,Child & Family Connections,,,2017-01-09,Health Care
60435,60523,17-A00028,2016-12-13,Dismissed,R vari & Associates,,,2017-01-20,Service
60007,60143,17-A00029,2016-12-21,Dismissed,Bella Amore Restaurant,,,2017-03-31,Restaurant
60622,60614,17-A00034,2017-01-05,Dismissed,Millie's Supper Club,,,2017-01-13,
60637,60610,17-A00037,2017-01-03,Closed,Redhead Piano Bar,,,2017-01-23,
60163,60631,17-A00038,2017-01-09,Dismissed,APEX 3 Security,,,2017-01-23,Security Company
62471,62471,17-A00039,2017-01-23,Closed,"FAYCO Enterprises, Inc.",,,2017-01-23,
61764,32226,17-A00040,2017-01-26,Dismissed,Davis Mail Services Inc,,,2017-02-06,Transportation
60425,60430,17-A00045,2017-01-10,Dismissed,Melissa & Paul Donoso,,,2017-01-30,Private Equity
62806,53144,17-A00048,2017-01-14,Dismissed,National Material Transport LLC,,,2017-02-16,Transportation
61929,52722,17-A00049,2017-01-17,Dismissed,Trillium Construction Services,,,2017-02-16,Construction/Landscaping
60609,91770,17-A00056,2017-01-26,Dismissed,Panda Express,,,2017-02-14,Fast Food
60419,60419,17-A00057,2017-01-26,Dismissed,Children's Home Center,,,2017-02-21,Health Care
61101,61111,17-A00058,2017-01-25,Dismissed,Hardee's,,,2017-03-03,Fast Food
60564,60540,17-A00060,2017-01-27,Dismissed,MLT Transportation,,,2017-02-06,Transportation
61712,61774,17-A00066,2016-12-07,Dismissed,Allin Township Fire Protection District,,,,
60614,60615,17-A00067,2017-01-26,Closed,Private Home Child Care,,,2017-02-06,
60461,60475,17-A00068,2017-01-26,Closed,Enterprise Rent-A-Car,,,2017-02-06,
60090,60089,17-A00069,2017-01-31,Dismissed,Marking Specialists Group,,,2017-02-06,
60480,60459,17-A00070,2017-02-02,Closed,Staffing Network LLC,,,2017-02-06,
,60525,17-A00071,2017-02-03,Dismissed,UNITED PARCEL SERVICE,,,2017-02-06,
46375,60185,17-A00072,2017-02-06,Closed,Airgas USA LLC,,,2017-02-06,
60411,60475,17-A00075,2017-02-06,Dismissed,Access Services,,,2017-03-01,Construction/Landscaping
60456,60440,17-A00077,2017-02-03,Dismissed,Elite Construction Co,,,2017-02-21,Construction/Landscaping
60130,30092,17-A00080,2017-01-31,Dismissed,Capstone Logistics LLC,,,2017-02-28,
60020,60191,17-A00081,2017-01-30,Dismissed,C & K Auto Repair,,,2017-03-06,Automotive
33513,60561,17-A00082,2017-01-30,Dismissed,Road Carriers Inc.,,,2017-03-03,Transportation
61108,61104,17-A00098,2017-02-07,Dismissed,Sister's Home Health Inc.,,,2017-03-22,Health Care
60077,60076,17-A00100,2017-02-09,Closed,Walgreens,,,2017-02-21,
,60048,17-A00101,2017-02-10,Closed,Advocate Condell Medical Center,,,2017-02-21,
62918,60439,17-A00102,2017-02-15,Closed,"Club Coyote, Inc.",,,2017-02-21,
62966,60439,17-A00103,2017-02-15,Dismissed,Club Coyote,,,2017-02-21,
60154,60408,17-A00104,2017-02-15,Closed,Docs Drugs LTD,,,2017-02-21,
,60048,17-A00105,2017-02-21,Closed,Condell Med Center,,,2017-02-27,
60534,60534,17-A00106,2017-02-21,Closed,Reliable Materials Lyons LLC,,,2017-02-27,
60177,60139,17-A00107,2017-02-21,Closed,Gold Rush Gamin,,,2017-02-27,
61401,61401,17-A00108,2017-02-23,Closed,Midwest Title Loans/Select Management,,,2017-02-27,
60927,60901,17-A00109,2017-02-27,Closed,Speedway Gas Station,,,2017-02-27,
62471,62458,17-A00110,2017-02-27,Closed,Pinnacle Foods,,,2017-02-27,
